pier_id,label,pier_type,x,y,x_rel,y_rel,symbol_x0,symbol_y0,symbol_x1,symbol_y1
VP00239,P1,SAPEND,1304.534851,2186.321533,0.387102,0.917081,1303.169922,2184.459961,1305.98999,2190.430176
VP00240,P2,SAP,1293.884949,2186.291504,0.383942,0.917069,1291.589966,2185.090088,1296.299927,2189.800049
VP00241,P3,SAP,1281.134949,2186.321533,0.380159,0.917081,1278.839966,2185.090088,1283.549927,2189.800049
VP00242,P4,SAP,1266.284851,2186.35144,0.375752,0.917094,1264.050049,2185.090088,1268.76001,2189.800049
VP00243,P5,SAP,1251.524963,2186.321533,0.371372,0.917081,1249.22998,2185.090088,1253.939941,2189.800049
VP00244,P6,SAP,1234.634949,2186.321533,0.366361,0.917081,1232.339966,2185.090088,1237.049927,2189.800049
VP00245,P7,SAP,1219.754944,2186.321533,0.361945,0.917081,1217.52002,2185.090088,1222.22998,2189.800049
VP00246,P8,SAP,1202.924866,2186.321533,0.356951,0.917081,1200.630005,2185.090088,1205.339966,2189.800049
VP00247,P9,SMP,1186.84491,2186.291504,0.352179,0.917069,1184.219971,2184.790039,1189.559937,2190.129883
VP00248,P10,SAP,1170.704895,2186.172119,0.34739,0.917019,1168.469971,2185.090088,1173.179932,2189.800049
VP00249,P11,SAP,1153.84491,2186.292236,0.342387,0.917069,1151.550049,2185.090088,1156.26001,2189.800049
VP00250,P12,SAP,1139.0849,2186.232178,0.338007,0.917044,1136.76001,2185.090088,1141.469971,2189.800049
VP00251,P13,SAP,1122.134949,2186.202271,0.332978,0.917031,1119.869995,2185.090088,1124.579956,2189.800049
VP00252,P14,SAP,1107.31488,2186.232178,0.32858,0.917044,1105.050049,2185.090088,1109.76001,2189.800049
VP00253,P15,SAP,1092.494934,2186.232178,0.324182,0.917044,1090.22998,2185.090088,1094.939941,2189.800049
VP00254,P16,SAP,1079.744934,2186.232178,0.320399,0.917044,1077.51001,2185.090088,1082.219971,2189.800049
VP00255,P17,SAPEND,1069.124939,2186.262207,0.317248,0.917056,1067.76001,2184.459961,1070.609985,2190.430176
VP00256,P1,SAPEND,1307.144958,2193.401489,0.387877,0.920051,1305.780029,2191.540039,1308.599976,2197.51001
VP00257,P2,SAP,1296.494934,2193.37146,0.384717,0.920038,1294.199951,2192.169922,1298.909912,2196.879883
VP00258,P3,SAP,1283.774963,2193.401489,0.380942,0.920051,1281.47998,2192.169922,1286.189941,2196.879883
VP00259,P4,SAP,1268.894958,2193.401489,0.376527,0.920051,1266.660034,2192.169922,1271.369995,2196.879883
VP00260,P5,SAP,1254.134949,2193.401489,0.372147,0.920051,1251.839966,2192.169922,1256.549927,2196.879883
VP00261,P6,SAP,1237.244934,2193.37146,0.367135,0.920038,1234.949951,2192.169922,1239.659912,2196.879883
VP00262,P7,SAP,1222.394958,2193.401489,0.362728,0.920051,1220.130005,2192.169922,1224.839966,2196.879883
VP00263,P8,SAP,1205.534851,2193.401489,0.357725,0.920051,1203.23999,2192.169922,1207.949951,2196.879883
VP00264,P9,SMP,1189.454895,2193.37146,0.352954,0.920038,1186.829956,2191.839844,1192.169922,2197.209961
VP00265,P10,SAP,1173.34491,2193.252197,0.348174,0.919988,1171.079956,2192.169922,1175.789917,2196.879883
VP00266,P11,SAP,1156.484924,2193.372314,0.343171,0.920039,1154.189941,2192.169922,1158.899902,2196.879883
VP00267,P12,SAP,1141.694885,2193.282227,0.338782,0.920001,1139.369995,2192.169922,1144.079956,2196.879883
VP00268,P13,SAP,1124.744934,2193.282227,0.333752,0.920001,1122.47998,2192.169922,1127.189941,2196.879883
VP00269,P14,SAP,1109.924866,2193.282227,0.329355,0.920001,1107.660034,2192.169922,1112.369995,2196.879883
VP00270,P15,SAP,1095.104919,2193.312256,0.324957,0.920014,1092.839966,2192.169922,1097.549927,2196.879883
VP00271,P16,SAP,1082.384949,2193.312256,0.321182,0.920014,1080.119995,2192.169922,1084.829956,2196.879883
VP00272,P17,SAPEND,1071.734924,2193.312256,0.318022,0.920014,1070.369995,2191.540039,1073.219971,2197.51001
VP00273,P1,SAPEND,598.184998,1048.061523,0.177503,0.439623,596.820007,1046.199951,599.640015,1052.170166
VP00274,P2,SAP,587.534973,1048.031616,0.174343,0.439611,585.23999,1046.830078,589.949951,1051.540039
VP00275,P3,SAP,574.815002,1048.061523,0.170568,0.439623,572.52002,1046.830078,577.22998,1051.540039
VP00276,P4,SAP,559.934998,1048.061523,0.166153,0.439623,557.700012,1046.830078,562.409973,1051.540039
VP00277,P5,SAP,545.174988,1048.061523,0.161773,0.439623,542.880005,1046.830078,547.589966,1051.540039
VP00278,P6,SAP,528.284973,1048.061523,0.156761,0.439623,525.98999,1046.830078,530.699951,1051.540039
VP00279,P7,SAP,513.434998,1048.061523,0.152355,0.439623,511.169952,1046.830078,515.879944,1051.540039
VP00280,P8,SAP,496.574951,1048.061523,0.147352,0.439623,494.279968,1046.830078,498.98999,1051.540039
VP00281,P9,SMP,480.494965,1048.031616,0.14258,0.439611,477.869995,1046.5,483.209991,1051.870117
VP00282,P10,SAP,464.384949,1047.912231,0.1378,0.43956,462.119965,1046.830078,466.829987,1051.540039
VP00283,P11,SAP,447.524963,1048.032227,0.132797,0.439611,445.22998,1046.830078,449.940002,1051.540039
VP00284,P12,SAP,432.734955,1047.942261,0.128408,0.439573,430.409973,1046.830078,435.119995,1051.540039
VP00285,P13,SAP,415.784973,1047.942261,0.123378,0.439573,413.519989,1046.830078,418.230011,1051.540039
VP00286,P14,SAP,400.964966,1047.972168,0.118981,0.439586,398.699982,1046.830078,403.410004,1051.540039
VP00287,P15,SAP,386.144958,1047.972168,0.114583,0.439586,383.879974,1046.830078,388.589996,1051.540039
VP00288,P16,SAP,373.424957,1047.972168,0.110809,0.439586,371.159973,1046.830078,375.869995,1051.540039
VP00289,P17,SAPEND,362.774963,1048.002197,0.107648,0.439598,361.410004,1046.199951,364.259979,1052.170166
VP00290,P1,SAPEND,597.734985,1055.141479,0.177369,0.442593,596.369995,1053.280029,599.219971,1059.25
VP00291,P2,SAP,587.084961,1055.081543,0.174209,0.442568,584.789978,1053.880127,589.499939,1058.590088
VP00292,P3,SAP,574.36499,1055.11145,0.170435,0.44258,572.070007,1053.880127,576.779968,1058.590088
VP00293,P4,SAP,559.484985,1055.141479,0.166019,0.442593,557.25,1053.880127,561.959961,1058.590088
VP00294,P5,SAP,544.755005,1055.141479,0.161648,0.442593,542.429993,1053.880127,547.139954,1058.590088
VP00295,P6,SAP,527.834961,1055.11145,0.156628,0.44258,525.539978,1053.880127,530.249939,1058.590088
VP00296,P7,SAP,512.984985,1055.141479,0.152221,0.442593,510.720001,1053.880127,515.429993,1058.590088
VP00297,P8,SAP,496.124969,1055.11145,0.147218,0.44258,493.829987,1053.880127,498.540009,1058.590088
VP00298,P9,SMP,480.044952,1055.081543,0.142447,0.442568,477.419983,1053.580078,482.759979,1058.949951
VP00299,P10,SAP,463.934967,1054.962158,0.137666,0.442518,461.669983,1053.880127,466.380005,1058.590088
VP00300,P11,SAP,447.074951,1055.082275,0.132663,0.442568,444.779968,1053.880127,449.48999,1058.590088
VP00301,P12,SAP,432.284973,1055.022217,0.128274,0.442543,429.959991,1053.880127,434.670013,1058.590088
VP00302,P13,SAP,415.36496,1055.022217,0.123254,0.442543,413.069977,1053.880127,417.779999,1058.590088
VP00303,P14,SAP,400.514954,1055.022217,0.118847,0.442543,398.249969,1053.880127,402.959991,1058.590088
VP00304,P15,SAP,385.694946,1055.022217,0.11445,0.442543,383.429993,1053.880127,388.140015,1058.590088
VP00305,P16,SAP,372.974976,1055.052246,0.110675,0.442555,370.709991,1053.880127,375.420013,1058.590088
VP00306,P17,SAPEND,362.324951,1055.052246,0.107515,0.442555,360.98999,1053.280029,363.809998,1059.25
VP00307,P1,SAPEND,597.284973,1062.191528,0.177236,0.44555,595.919983,1060.360107,598.769958,1066.330078
VP00308,P2,SAP,586.63501,1062.161499,0.174076,0.445538,584.340027,1060.959961,589.049988,1065.669922
VP00309,P3,SAP,573.914978,1062.191528,0.170301,0.44555,571.619995,1060.959961,576.329956,1065.669922
VP00310,P4,SAP,559.034973,1062.221558,0.165886,0.445563,556.799988,1060.959961,561.509949,1065.669922
VP00311,P5,SAP,544.304993,1062.191528,0.161515,0.44555,541.97998,1060.959961,546.689941,1065.669922
VP00312,P6,SAP,527.414978,1062.191528,0.156503,0.44555,525.090027,1060.959961,529.799988,1065.669922
VP00313,P7,SAP,512.534958,1062.221558,0.152088,0.445563,510.299957,1060.959961,515.009949,1065.669922
VP00314,P8,SAP,495.674957,1062.191528,0.147085,0.44555,493.379974,1060.959961,498.089996,1065.669922
VP00315,P9,SMP,479.624969,1062.161499,0.142322,0.445538,476.970001,1060.660156,482.309998,1066.0
VP00316,P10,SAP,463.484955,1062.042236,0.137533,0.445488,461.219971,1060.959961,465.929993,1065.669922
VP00317,P11,SAP,446.624969,1062.162231,0.13253,0.445538,444.329987,1060.959961,449.040009,1065.669922
VP00318,P12,SAP,431.834961,1062.102295,0.128141,0.445513,429.509979,1060.959961,434.220001,1065.669922
VP00319,P13,SAP,414.914948,1062.102295,0.12312,0.445513,412.619965,1060.959961,417.329987,1065.669922
VP00320,P14,SAP,400.064972,1062.102295,0.118714,0.445513,397.799988,1060.959961,402.51001,1065.669922
VP00321,P15,SAP,385.244965,1062.102295,0.114316,0.445513,383.009979,1060.959961,387.720001,1065.669922
VP00322,P16,SAP,372.524963,1062.102295,0.110542,0.445513,370.259979,1060.959961,374.970001,1065.669922
VP00323,P17,SAPEND,361.874969,1062.132324,0.107381,0.445525,360.539978,1060.360107,363.359985,1066.330078
VP00324,P1,SAPEND,596.86499,1069.271606,0.177111,0.44852,595.5,1067.410156,598.320007,1073.380127
VP00325,P2,SAP,586.214966,1069.241577,0.173951,0.448507,583.890015,1068.040039,588.599976,1072.75
VP00326,P3,SAP,573.464966,1069.271606,0.170168,0.44852,571.169983,1068.040039,575.879944,1072.75
VP00327,P4,SAP,558.584961,1069.271606,0.165752,0.44852,556.350037,1068.040039,561.059998,1072.75
VP00328,P5,SAP,543.85498,1069.271606,0.161381,0.44852,541.530029,1068.040039,546.23999,1072.75
VP00329,P6,SAP,526.964966,1069.271606,0.156369,0.44852,524.640015,1068.040039,529.349976,1072.75
VP00330,P7,SAP,512.084961,1069.271606,0.151954,0.44852,509.850006,1068.040039,514.559998,1072.75
VP00331,P8,SAP,495.224945,1069.271606,0.146951,0.44852,492.959991,1068.040039,497.670013,1072.75
VP00332,P9,SMP,479.174957,1069.241577,0.142188,0.448507,476.519989,1067.709961,481.889984,1073.080078
VP00333,P10,SAP,463.034973,1069.122314,0.137399,0.448457,460.769989,1068.040039,465.480011,1072.75
VP00334,P11,SAP,446.174957,1069.242188,0.132396,0.448508,443.879974,1068.040039,448.589996,1072.75
VP00335,P12,SAP,431.384949,1069.152222,0.128007,0.44847,429.059967,1068.040039,433.769989,1072.75
VP00336,P13,SAP,414.464966,1069.152222,0.122987,0.44847,412.169983,1068.040039,416.880005,1072.75
VP00337,P14,SAP,399.61496,1069.182251,0.11858,0.448482,397.349976,1068.040039,402.059998,1072.75
VP00338,P15,SAP,384.794952,1069.182251,0.114182,0.448482,382.559967,1068.040039,387.269989,1072.75
VP00339,P16,SAP,372.074951,1069.182251,0.110408,0.448482,369.809967,1068.040039,374.519989,1072.75
VP00340,P17,SAPEND,361.454956,1069.212158,0.107257,0.448495,360.089996,1067.410156,362.910004,1073.380127
VP00341,P1,SAPEND,596.414978,1076.35144,0.176978,0.45149,595.049988,1074.48999,597.869995,1080.459961
VP00342,P2,SAP,585.765015,1076.291626,0.173818,0.451465,583.470032,1075.090088,588.179993,1079.800049
VP00343,P3,SAP,573.015015,1076.321533,0.170034,0.451477,570.720032,1075.090088,575.429993,1079.800049
VP00344,P4,SAP,558.13501,1076.35144,0.165619,0.45149,555.900024,1075.090088,560.609985,1079.800049
VP00345,P5,SAP,543.404968,1076.35144,0.161248,0.45149,541.109985,1075.090088,545.819946,1079.800049
VP00346,P6,SAP,526.515015,1076.321533,0.156236,0.451477,524.220032,1075.090088,528.929993,1079.800049
VP00347,P7,SAP,511.634949,1076.35144,0.15182,0.45149,509.399963,1075.090088,514.109985,1079.800049
VP00348,P8,SAP,494.774963,1076.321533,0.146817,0.451477,492.509979,1075.090088,497.220001,1079.800049
VP00349,P9,SMP,478.724945,1076.291626,0.142055,0.451465,476.069977,1074.790039,481.440002,1080.160156
VP00350,P10,SAP,462.584961,1076.172241,0.137266,0.451415,460.319977,1075.090088,465.029999,1079.800049
VP00351,P11,SAP,445.724945,1076.292236,0.132263,0.451465,443.429993,1075.090088,448.140015,1079.800049
VP00352,P12,SAP,430.934967,1076.232178,0.127874,0.45144,428.609985,1075.090088,433.320007,1079.800049
VP00353,P13,SAP,414.014954,1076.232178,0.122853,0.45144,411.719971,1075.090088,416.429993,1079.800049
VP00354,P14,SAP,399.164948,1076.232178,0.118447,0.45144,396.929993,1075.090088,401.640015,1079.800049
VP00355,P15,SAP,384.344971,1076.232178,0.114049,0.45144,382.109985,1075.090088,386.820007,1079.800049
VP00356,P16,SAP,371.624969,1076.262207,0.110274,0.451452,369.359985,1075.090088,374.070007,1079.800049
VP00357,P17,SAPEND,361.004974,1076.262207,0.107123,0.451452,359.639984,1074.48999,362.459991,1080.459961
VP00358,P1,SAPEND,595.964966,1083.401489,0.176844,0.454447,594.599976,1081.570068,597.419983,1087.540039
VP00359,P2,SAP,585.315002,1083.37146,0.173684,0.454434,583.02002,1082.170166,587.72998,1086.880127
VP00360,P3,SAP,572.565002,1083.401489,0.169901,0.454447,570.27002,1082.170166,574.97998,1086.880127
VP00361,P4,SAP,557.684998,1083.431519,0.165485,0.45446,555.450012,1082.170166,560.159973,1086.880127
VP00362,P5,SAP,542.955017,1083.401489,0.161114,0.454447,540.660034,1082.170166,545.369995,1086.880127
VP00363,P6,SAP,526.065002,1083.401489,0.156102,0.454447,523.77002,1082.170166,528.47998,1086.880127
VP00364,P7,SAP,511.184967,1083.431519,0.151687,0.45446,508.949982,1082.170166,513.659973,1086.880127
VP00365,P8,SAP,494.324951,1083.401489,0.146684,0.454447,492.059967,1082.170166,496.769989,1086.880127
VP00366,P9,SMP,478.274963,1083.37146,0.141921,0.454434,475.619995,1081.870117,480.98999,1087.209961
VP00367,P10,SAP,462.134949,1083.252197,0.137132,0.454384,459.869965,1082.170166,464.579987,1086.880127
VP00368,P11,SAP,445.274963,1083.372314,0.132129,0.454435,442.97998,1082.170166,447.690002,1086.880127
VP00369,P12,SAP,430.484955,1083.312256,0.12774,0.45441,428.189972,1082.170166,432.899994,1086.880127
VP00370,P13,SAP,413.564972,1083.312256,0.12272,0.45441,411.269989,1082.170166,415.980011,1086.880127
VP00371,P14,SAP,398.744965,1083.312256,0.118322,0.45441,396.47998,1082.170166,401.190002,1086.880127
VP00372,P15,SAP,383.924957,1083.312256,0.113924,0.45441,381.659973,1082.170166,386.369995,1086.880127
VP00373,P16,SAP,371.174957,1083.312256,0.110141,0.45441,368.909973,1082.170166,373.619995,1086.880127
VP00374,P17,SAPEND,360.554962,1083.342285,0.10699,0.454422,359.190002,1081.570068,362.009979,1087.540039
VP00375,P1,SAPEND,595.515015,1090.481567,0.176711,0.457417,594.149963,1088.620117,596.969971,1094.590088
VP00376,P2,SAP,584.86499,1090.451538,0.17355,0.457404,582.570007,1089.25,587.279968,1093.959961
VP00377,P3,SAP,572.11499,1090.481567,0.169767,0.457417,569.820007,1089.25,574.529968,1093.959961
VP00378,P4,SAP,557.234985,1090.481567,0.165352,0.457417,555.030029,1089.25,559.73999,1093.959961
VP00379,P5,SAP,542.505005,1090.481567,0.160981,0.457417,540.210022,1089.25,544.919983,1093.959961
VP00380,P6,SAP,525.61499,1090.481567,0.155969,0.457417,523.320007,1089.25,528.029968,1093.959961
VP00381,P7,SAP,510.734955,1090.481567,0.151553,0.457417,508.499969,1089.25,513.209961,1093.959961
VP00382,P8,SAP,493.904968,1090.481567,0.146559,0.457417,491.609985,1089.25,496.320007,1093.959961
VP00383,P9,SMP,477.824951,1090.451538,0.141788,0.457404,475.169983,1088.920166,480.539978,1094.290039
VP00384,P10,SAP,461.684967,1090.332275,0.136999,0.457354,459.419983,1089.25,464.130005,1093.959961
VP00385,P11,SAP,444.824951,1090.452148,0.131996,0.457404,442.529968,1089.25,447.23999,1093.959961
VP00386,P12,SAP,430.064972,1090.362305,0.127616,0.457367,427.73999,1089.25,432.450012,1093.959961
VP00387,P13,SAP,413.11496,1090.362305,0.122586,0.457367,410.849976,1089.25,415.559998,1093.959961
VP00388,P14,SAP,398.294952,1090.392212,0.118188,0.457379,396.029968,1089.25,400.73999,1093.959961
VP00389,P15,SAP,383.474976,1090.392212,0.113791,0.457379,381.209991,1089.25,385.920013,1093.959961
VP00390,P16,SAP,370.724976,1090.392212,0.110007,0.457379,368.48999,1089.25,373.200012,1093.959961
VP00391,P17,SAPEND,360.10495,1090.422241,0.106856,0.457392,358.73999,1088.620117,361.589996,1094.590088
VP00392,P1,SAPEND,595.065002,1097.561523,0.176577,0.460387,593.700012,1095.699951,596.519958,1101.670166
VP00393,P2,SAP,584.414978,1097.501587,0.173417,0.460361,582.119995,1096.300049,586.829956,1101.01001
VP00394,P3,SAP,571.695007,1097.531616,0.169642,0.460374,569.369995,1096.300049,574.079956,1101.01001
VP00395,P4,SAP,556.815002,1097.561523,0.165227,0.460387,554.580017,1096.300049,559.289978,1101.01001
VP00396,P5,SAP,542.054993,1097.561523,0.160847,0.460387,539.76001,1096.300049,544.469971,1101.01001
VP00397,P6,SAP,525.164978,1097.531616,0.155835,0.460374,522.869995,1096.300049,527.579956,1101.01001
VP00398,P7,SAP,510.284973,1097.561523,0.15142,0.460387,508.049988,1096.300049,512.76001,1101.01001
VP00399,P8,SAP,493.454956,1097.531616,0.146426,0.460374,491.159973,1096.300049,495.869995,1101.01001
VP00400,P9,SMP,477.374969,1097.501587,0.141654,0.460361,474.75,1096.0,480.089996,1101.370117
VP00401,P10,SAP,461.234955,1097.382324,0.136865,0.460311,458.999969,1096.300049,463.709991,1101.01001
VP00402,P11,SAP,444.374969,1097.502197,0.131862,0.460362,442.109985,1096.300049,446.820007,1101.01001
VP00403,P12,SAP,429.61496,1097.442261,0.127482,0.460337,427.289978,1096.300049,432.0,1101.01001
VP00404,P13,SAP,412.664948,1097.442261,0.122453,0.460337,410.399994,1096.300049,415.110016,1101.01001
VP00405,P14,SAP,397.844971,1097.442261,0.118055,0.460337,395.579987,1096.300049,400.290009,1101.01001
VP00406,P15,SAP,383.024963,1097.442261,0.113657,0.460337,380.759979,1096.300049,385.470001,1101.01001
VP00407,P16,SAP,370.304962,1097.472168,0.109883,0.460349,368.039978,1096.300049,372.75,1101.01001
VP00408,P17,SAPEND,359.654968,1097.472168,0.106723,0.460349,358.289978,1095.699951,361.139984,1101.670166
VP00409,P1,SAPEND,594.61499,1104.61145,0.176444,0.463344,593.25,1102.780029,596.070007,1108.75
VP00410,P2,SAP,583.964966,1104.581543,0.173283,0.463331,581.669983,1103.380127,586.379944,1108.090088
VP00411,P3,SAP,571.244995,1104.61145,0.169509,0.463344,568.950012,1103.380127,573.659973,1108.090088
VP00412,P4,SAP,556.36499,1104.641479,0.165093,0.463356,554.130005,1103.380127,558.839966,1108.090088
VP00413,P5,SAP,541.60498,1104.61145,0.160714,0.463344,539.309998,1103.380127,544.019958,1108.090088
VP00414,P6,SAP,524.714966,1104.61145,0.155702,0.463344,522.419983,1103.380127,527.129944,1108.090088
VP00415,P7,SAP,509.86496,1104.641479,0.151295,0.463356,507.599976,1103.380127,512.309998,1108.090088
VP00416,P8,SAP,493.004944,1104.61145,0.146292,0.463344,490.709991,1103.380127,495.420013,1108.090088
VP00417,P9,SMP,476.924957,1104.581543,0.141521,0.463331,474.299988,1103.080078,479.639984,1108.420166
VP00418,P10,SAP,460.814972,1104.462158,0.13674,0.463281,458.549988,1103.380127,463.26001,1108.090088
VP00419,P11,SAP,443.954956,1104.582275,0.131737,0.463331,441.659973,1103.380127,446.369995,1108.090088
VP00420,P12,SAP,429.164948,1104.522217,0.127349,0.463306,426.839966,1103.380127,431.549988,1108.090088
VP00421,P13,SAP,412.244965,1104.522217,0.122328,0.463306,409.949982,1103.380127,414.660004,1108.090088
VP00422,P14,SAP,397.394958,1104.522217,0.117921,0.463306,395.129974,1103.380127,399.839996,1108.090088
VP00423,P15,SAP,382.574951,1104.522217,0.113524,0.463306,380.309967,1103.380127,385.019989,1108.090088
VP00424,P16,SAP,369.85495,1104.522217,0.109749,0.463306,367.589966,1103.380127,372.299988,1108.090088
VP00425,P17,SAPEND,359.204956,1104.552246,0.106589,0.463319,357.869995,1102.780029,360.690002,1108.75
VP00426,P1,SAPEND,594.164978,1111.691528,0.17631,0.466314,592.799988,1109.830078,595.649963,1115.800049
VP00427,P2,SAP,583.515015,1111.661499,0.17315,0.466301,581.220032,1110.459961,585.929993,1115.169922
VP00428,P3,SAP,570.794983,1111.691528,0.169375,0.466314,568.5,1110.459961,573.209961,1115.169922
VP00429,P4,SAP,555.914978,1111.691528,0.16496,0.466314,553.679993,1110.459961,558.389954,1115.169922
VP00430,P5,SAP,541.184998,1111.691528,0.160589,0.466314,538.859985,1110.459961,543.569946,1115.169922
VP00431,P6,SAP,524.265015,1111.691528,0.155568,0.466314,521.970032,1110.459961,526.679993,1115.169922
VP00432,P7,SAP,509.414948,1111.691528,0.151162,0.466314,507.149963,1110.459961,511.859985,1115.169922
VP00433,P8,SAP,492.554962,1111.691528,0.146159,0.466314,490.259979,1110.459961,494.970001,1115.169922
VP00434,P9,SMP,476.474945,1111.661499,0.141387,0.466301,473.849976,1110.130127,479.190002,1115.5
VP00435,P10,SAP,460.36496,1111.542236,0.136607,0.466251,458.099976,1110.459961,462.809998,1115.169922
VP00436,P11,SAP,443.504974,1111.662231,0.131604,0.466301,441.209991,1110.459961,445.920013,1115.169922
VP00437,P12,SAP,428.714966,1111.572266,0.127215,0.466264,426.389984,1110.459961,431.100006,1115.169922
VP00438,P13,SAP,411.794952,1111.572266,0.122194,0.466264,409.499969,1110.459961,414.209991,1115.169922
