block_number,row,tracker,pier_label,pier_type,x,y,x_rel,y_rel
1,139,1,P11,SAP,1758.884949,1436.892212,0.521924,0.602723
1,139,1,P12,SAP,1744.154846,1436.832214,0.517553,0.602698
1,139,1,P13,SAP,1727.174866,1436.832214,0.512515,0.602698
1,139,1,P14,SAP,1712.384949,1436.862244,0.508126,0.602711
1,139,1,P15,SAP,1697.56488,1436.802246,0.503728,0.602686
1,139,1,P16,SAP,1684.81488,1436.772217,0.499945,0.602673
1,139,1,P17,SAPEND,1674.194885,1436.772217,0.496794,0.602673
1,S1,1,P1,HAP,2015.035339,1977.5495,0.597933,0.829509
1,S2,1,P1,HAP,2010.957092,1971.785706,0.596723,0.827091
1,S3,1,P1,HAP,2029.015381,1950.159546,0.602082,0.81802
1,S3,1,P2,HAP,2016.235352,1950.399536,0.598289,0.818121
1,S4,1,P1,HAP,2024.971191,1944.35675,0.600882,0.815586
1,S4,1,P2,HAP,2012.155334,1944.669556,0.597079,0.815717
1,S5,1,P1,HAP,2020.921265,1938.596741,0.59968,0.81317
1,S5,1,P2,HAP,2008.111206,1938.86676,0.595879,0.813283
1,S6,1,P1,HAP,2016.865356,1932.819519,0.598476,0.810746
1,S7,1,P1,SAPE,2012.635376,1927.089539,0.597221,0.808343
1,S7,1,P2,HAP,1999.975342,1927.299561,0.593464,0.808431
1,S8,1,P1,HAP,2008.737122,1921.265686,0.596064,0.8059
1,S9,1,P1,HAP,2010.595337,1911.459534,0.596616,0.801787
1,S10,1,P1,SAPE,2006.425354,1905.849548,0.595378,0.799434
1,S11,1,P1,HAP,2155.495239,1792.539551,0.639613,0.751904
1,S11,1,P2,HAP,2142.655273,1792.809509,0.635803,0.752017
1,S11,2,P1,SAPE,2004.54126,1898.516785,0.594819,0.796358
1,S11,2,P2,SAPE,1991.635376,1898.799561,0.59099,0.796476
1,S12,1,P1,HAP,2151.421265,1786.736755,0.638404,0.74947
1,S12,2,P1,SAPE,2000.395325,1892.619568,0.593589,0.793884
1,S12,2,P2,HAP,1987.885376,1892.889587,0.589877,0.793997
1,S13,1,P1,SAPE,2147.401245,1780.946777,0.637211,0.747041
1,S13,2,P1,HAP,1996.621216,1886.846741,0.592469,0.791463
1,S13,2,P2,HAP,1983.925354,1886.859558,0.588702,0.791468
1,S14,1,P1,SAPE,2143.345215,1775.169556,0.636007,0.744618
1,S14,2,P1,HAP,1992.661255,1880.786804,0.591294,0.788921
1,S14,2,P2,SAP,1979.875366,1881.129578,0.5875,0.789064
1,S15,1,P1,SAPE,2139.265137,1769.379578,0.634797,0.742189
1,S15,1,P2,SAPE,2126.551147,1769.726746,0.631024,0.742335
1,S15,2,P1,SAPEND,1988.575378,1874.979553,0.590082,0.786485
1,S15,2,P2,SAP,1975.831238,1875.326782,0.5863,0.78663
1,S16,1,P1,SAPE,2135.221313,1763.576782,0.633597,0.739755
1,S16,2,P1,SAPEND,1984.495361,1869.189514,0.588871,0.784056
1,S17,1,P1,SAPE,2131.165283,1757.799561,0.632393,0.737332
1,S17,1,P2,SAPE,2118.385254,1758.009583,0.628601,0.73742
1,S17,2,P1,SAPEND,1980.451233,1863.38678,0.587671,0.781622
1,S18,1,P1,SAPE,2127.121216,1751.906799,0.631193,0.73486
1,S18,1,P2,SAPE,2114.305176,1752.219543,0.62739,0.734991
1,S18,1,P7,HAP,2040.805359,1751.979553,0.60558,0.734891
1,S18,2,P1,HAP,1976.545349,1857.819519,0.586512,0.779287
1,S19,1,P1,SAPE,2123.065186,1746.129578,0.62999,0.732437
1,S19,1,P2,SAPE,2110.26123,1746.416748,0.62619,0.732557
1,S19,2,P1,HAP,1972.495361,1852.029541,0.58531,0.776858
1,S20,1,P1,SAPE,2119.010864,1740.378174,0.628787,0.730024
1,S20,1,P2,SAPE,2106.2052,1740.639587,0.624987,0.730134
1,S21,1,P1,SAPE,2114.937134,1734.575684,0.627578,0.72759
1,S21,1,P2,SAPE,2102.131226,1734.836731,0.623778,0.7277
1,S22,1,P1,SAPE,2110.885254,1728.789551,0.626375,0.725163
1,S23,1,P1,HAP,2106.745239,1723.089539,0.625147,0.722772
1,S23,1,P2,HAP,2093.935303,1723.359558,0.621346,0.722886
1,S24,1,P1,HAP,2102.701294,1717.286804,0.623947,0.720338
1,S24,1,P2,HAP,2089.887085,1717.535706,0.620145,0.720443
1,S25,1,P1,HAP,2098.615234,1711.479553,0.622734,0.717902
