symbol_id,shape,x,y,x_rel,y_rel,hits
P0482,diamond,4640.0,1942.0,0.491734,0.290936,2
P0483,circle,5452.0,1942.0,0.577787,0.290936,1
P0484,diamond,4125.5,1943.0,0.437209,0.291086,1
P0485,circle,5155.0,1945.0,0.546312,0.291386,1
P0486,circle,4739.0,1946.0,0.502226,0.291536,1
P0487,circle,5373.0,1951.0,0.569415,0.292285,1
P0488,circle,5095.0,1952.0,0.539953,0.292434,1
P0489,circle,5828.0,1952.0,0.617635,0.292434,1
P0490,circle,5491.0,1953.0,0.58192,0.292584,1
P0491,circle,5036.0,1955.0,0.533701,0.292884,1
P0492,diamond,4106.0,1955.5,0.435142,0.292959,1
P0493,circle,5135.0,1957.5,0.544192,0.293258,1
P0494,circle,4719.0,1958.0,0.500106,0.293333,1
P0495,circle,4660.0,1963.0,0.493853,0.294082,2
P0496,circle,5808.0,1964.5,0.615515,0.294307,1
P0497,circle,5076.0,1965.0,0.53794,0.294382,1
P0498,circle,5472.0,1965.0,0.579907,0.294382,1
P0499,circle,5016.0,1968.0,0.531581,0.294831,1
P0500,circle,4125.5,1970.0,0.437209,0.295131,1
P0501,circle,5670.0,1970.0,0.60089,0.295131,1
P0502,circle,4640.0,1975.0,0.491734,0.29588,2
P0503,circle,5452.0,1978.0,0.577787,0.29633,1
P0504,circle,5392.0,1980.0,0.571429,0.296629,1
P0505,circle,4739.0,1981.5,0.502226,0.296854,1
P0506,circle,4106.0,1982.0,0.435142,0.296929,1
P0507,circle,5095.5,1982.0,0.540006,0.296929,1
P0508,circle,5511.0,1982.0,0.58404,0.296929,1
P0509,circle,5650.0,1982.0,0.598771,0.296929,1
P0510,circle,5828.0,1988.0,0.617635,0.297828,1
P0511,circle,5036.0,1991.0,0.533701,0.298277,1
P0512,circle,5373.0,1993.0,0.569415,0.298577,1
P0513,diamond,4046.0,1993.5,0.428783,0.298652,1
P0514,circle,4719.0,1994.0,0.500106,0.298727,1
P0515,circle,5076.0,1995.0,0.53794,0.298876,1
P0516,circle,5491.0,1995.0,0.58192,0.298876,1
P0517,circle,5808.0,2000.0,0.615515,0.299625,1
P0518,circle,5016.0,2003.0,0.531581,0.300075,1
P0519,circle,4660.0,2004.0,0.493853,0.300225,2
P0520,circle,4125.5,2005.0,0.437209,0.300375,1
P0521,circle,5669.5,2005.0,0.600837,0.300375,1
P0522,diamond,4026.0,2006.0,0.426664,0.300524,1
P0523,circle,5472.0,2007.0,0.579907,0.300674,1
P0524,diamond,5907.0,2011.0,0.626007,0.301273,1
P0525,diamond,5887.0,2014.5,0.623887,0.301798,1
P0526,circle,5392.0,2016.0,0.571429,0.302022,1
P0527,circle,4640.0,2017.0,0.491734,0.302172,2
P0528,circle,4106.0,2018.0,0.435142,0.302322,1
P0529,circle,5511.0,2018.0,0.58404,0.302322,1
P0530,circle,5650.0,2018.0,0.598771,0.302322,1
P0531,circle,5452.0,2019.0,0.577787,0.302472,1
P0532,circle,4046.0,2020.0,0.428783,0.302622,1
P0533,circle,5036.0,2020.5,0.533701,0.302697,1
P0534,circle,4739.0,2023.0,0.502226,0.303071,1
P0535,circle,5828.0,2023.0,0.617635,0.303071,1
P0536,diamond,5887.5,2023.5,0.62394,0.303146,1
P0537,circle,5373.0,2028.0,0.569415,0.30382,1
P0538,circle,5491.0,2031.0,0.58192,0.30427,1
P0539,circle,4026.0,2032.5,0.426664,0.304494,1
P0540,circle,5016.0,2033.0,0.531581,0.304569,1
P0541,circle,4719.0,2035.5,0.500106,0.304944,1
P0542,circle,5808.0,2036.0,0.615515,0.305019,1
P0543,circle,4660.0,2040.0,0.493853,0.305618,2
P0544,circle,5907.0,2040.0,0.626007,0.305618,1
P0545,circle,4125.5,2041.0,0.437209,0.305768,1
P0546,circle,5472.0,2042.5,0.579907,0.305993,1
P0547,circle,5670.0,2047.0,0.60089,0.306667,1
P0548,circle,5887.0,2052.0,0.623887,0.307416,1
P0549,circle,4640.0,2052.5,0.491734,0.307491,2
P0550,circle,4106.0,2053.5,0.435142,0.30764,1
P0551,circle,5452.0,2055.0,0.577787,0.307865,1
P0552,circle,4046.0,2056.0,0.428783,0.308015,1
P0553,circle,5392.0,2057.0,0.571429,0.308165,1
P0554,diamond,5828.0,2057.0,0.617635,0.308165,1
P0555,circle,4739.0,2058.5,0.502226,0.30839,1
P0556,circle,5650.0,2059.0,0.598771,0.308464,1
P0557,circle,5511.0,2059.5,0.58404,0.308539,1
P0558,circle,4026.0,2068.0,0.426664,0.309813,1
P0559,diamond,5808.0,2069.5,0.615515,0.310037,1
P0560,circle,5373.0,2070.0,0.569415,0.310112,1
P0561,circle,4719.0,2071.0,0.500106,0.310262,1
P0562,circle,5491.0,2072.0,0.58192,0.310412,1
P0563,circle,5907.0,2075.0,0.626007,0.310861,1
P0564,circle,4660.0,2081.0,0.493853,0.31176,2
P0565,circle,4125.5,2082.0,0.437209,0.31191,1
P0566,circle,5669.5,2082.0,0.600837,0.31191,1
P0567,circle,5472.0,2084.0,0.579907,0.31221,1
P0568,circle,5887.0,2088.0,0.623887,0.312809,1
P0569,circle,5828.0,2090.0,0.617635,0.313109,1
P0570,circle,4046.0,2091.0,0.428783,0.313258,1
P0571,circle,5392.0,2093.0,0.571429,0.313558,1
P0572,diamond,5511.0,2093.0,0.58404,0.313558,1
P0573,circle,4640.0,2094.0,0.491734,0.313708,2
P0574,circle,4106.0,2095.0,0.435142,0.313858,1
P0575,circle,5650.0,2095.0,0.598771,0.313858,1
P0576,circle,5452.0,2096.5,0.577787,0.314082,1
P0577,circle,4739.0,2100.0,0.502226,0.314607,1
P0578,circle,5808.0,2103.0,0.615515,0.315056,1
P0579,circle,4026.0,2104.0,0.426664,0.315206,1
P0580,circle,5373.0,2105.0,0.569415,0.315356,1
P0581,diamond,5491.5,2105.5,0.581973,0.315431,1
P0582,circle,5907.0,2111.0,0.626007,0.316255,1
P0583,circle,4719.0,2113.0,0.500106,0.316554,1
P0584,circle,4660.0,2117.0,0.493853,0.317154,2
P0585,diamond,5471.5,2117.5,0.579854,0.317228,1
P0586,circle,4125.5,2118.0,0.437209,0.317303,1
P0587,circle,5887.0,2123.5,0.623887,0.318127,1
P0588,circle,5669.5,2124.0,0.600837,0.318202,1
P0589,circle,5511.0,2126.0,0.58404,0.318502,1
P0590,circle,5828.0,2126.0,0.617635,0.318502,1
P0591,circle,4640.0,2130.0,0.491734,0.319101,2
P0592,diamond,5452.0,2130.0,0.577787,0.319101,1
P0593,circle,4106.0,2131.0,0.435142,0.319251,1
P0594,circle,4046.0,2133.0,0.428783,0.319551,1
P0595,circle,5392.0,2134.0,0.571429,0.3197,1
P0596,circle,4739.0,2136.0,0.502226,0.32,1
P0597,circle,5650.0,2136.5,0.598771,0.320075,1
P0598,circle,5808.0,2138.0,0.615515,0.3203,1
P0599,circle,5491.0,2139.0,0.58192,0.320449,1
P0600,circle,5907.0,2141.0,0.626007,0.320749,1
P0601,circle,4026.0,2145.0,0.426664,0.321348,1
P0602,circle,5373.0,2147.0,0.569415,0.321648,1
P0603,circle,4719.0,2148.0,0.500106,0.321798,1
P0604,circle,5472.0,2151.0,0.579907,0.322247,1
P0605,diamond,5966.5,2151.5,0.632312,0.322322,1
P0606,circle,5887.0,2153.0,0.623887,0.322547,1
P0607,diamond,5669.5,2157.5,0.600837,0.323221,1
P0608,circle,4660.0,2159.0,0.493853,0.323446,2
P0609,circle,4125.0,2159.5,0.437156,0.323521,1
P0610,circle,5828.0,2161.0,0.617635,0.323745,1
P0611,circle,5452.0,2163.0,0.577787,0.324045,1
P0612,diamond,5947.0,2163.5,0.630246,0.32412,1
P0613,diamond,5392.5,2167.5,0.571482,0.324719,1
P0614,circle,4046.0,2168.0,0.428783,0.324794,1
P0615,circle,5511.0,2168.0,0.58404,0.324794,1
P0616,diamond,5650.0,2170.0,0.598771,0.325094,1
P0617,circle,5907.0,2170.5,0.626007,0.325169,1
P0618,circle,4640.0,2171.0,0.491734,0.325243,2
P0619,circle,4739.0,2171.0,0.502226,0.325243,1
P0620,circle,4106.0,2172.0,0.435142,0.325393,1
P0621,circle,5808.0,2174.0,0.615515,0.325693,1
P0622,circle,5966.5,2177.0,0.632312,0.326142,1
P0623,circle,5491.25,2182.75,0.581947,0.327004,2
P0624,diamond,5372.5,2183.25,0.569362,0.327079,2
P0625,circle,4026.25,2183.5,0.42669,0.327116,2
P0626,circle,5887.0,2185.0,0.623887,0.327341,2
P0627,circle,4719.0,2185.75,0.500106,0.327453,2
P0628,diamond,2553.5,2189.0,0.270613,0.32794,1
P0629,circle,5947.0,2190.25,0.630246,0.328127,2
P0630,circle,5670.0,2191.0,0.60089,0.32824,2
P0631,circle,5828.0,2191.0,0.617635,0.32824,2
P0632,circle,5472.0,2192.0,0.579907,0.32839,2
P0633,circle,4660.0,2194.0,0.493853,0.328689,4
P0634,circle,4125.5,2195.0,0.437209,0.328839,2
P0635,circle,4739.0,2201.0,0.502226,0.329738,2
P0636,circle,5392.0,2201.0,0.571429,0.329738,2
P0637,circle,5650.0,2203.0,0.598771,0.330037,2
P0638,circle,5511.0,2203.5,0.58404,0.330112,2
P0639,circle,5808.0,2204.0,0.615515,0.330187,2
P0640,circle,5452.0,2205.0,0.577787,0.330337,2
P0641,circle,4640.0,2207.0,0.491734,0.330637,4
P0642,circle,4106.0,2208.0,0.435142,0.330787,2
P0643,diamond,4046.0,2210.0,0.428783,0.331086,2
P0644,circle,5966.5,2213.0,0.632312,0.331536,2
P0645,circle,4719.0,2214.0,0.500106,0.331685,2
P0646,circle,5373.0,2214.0,0.569415,0.331685,2
P0647,circle,5491.0,2216.0,0.58192,0.331985,2
P0648,circle,5828.0,2221.0,0.617635,0.332734,2
P0649,diamond,4025.5,2222.0,0.426611,0.332884,2
P0650,circle,5670.0,2226.0,0.60089,0.333483,2
P0651,circle,5947.0,2226.0,0.630246,0.333483,2
P0652,circle,5472.0,2228.0,0.579907,0.333783,2
P0653,circle,4660.0,2230.0,0.493853,0.334082,4
P0654,circle,5808.0,2234.0,0.615515,0.334682,2
P0655,circle,4125.5,2237.0,0.437209,0.335131,2
P0656,circle,5650.0,2239.0,0.598771,0.335431,2
P0657,circle,5452.0,2240.5,0.577787,0.335655,2
P0658,circle,4640.0,2242.5,0.491734,0.335955,4
P0659,circle,5392.0,2243.0,0.571429,0.33603,2
P0660,circle,5511.0,2245.0,0.58404,0.33633,2
P0661,diamond,4046.0,2245.5,0.428783,0.336404,2
P0662,circle,4106.0,2249.0,0.435142,0.336929,2
P0663,circle,5966.5,2249.0,0.632312,0.336929,2
P0664,circle,5373.0,2255.0,0.569415,0.337828,2
P0665,circle,5491.0,2257.5,0.58192,0.338202,2
P0666,circle,4026.0,2258.0,0.426664,0.338277,2
P0667,circle,4660.0,2260.0,0.493853,0.338577,4
P0668,circle,5947.0,2261.0,0.630246,0.338727,2
P0669,circle,5670.0,2262.0,0.60089,0.338876,2
P0670,circle,5472.0,2269.0,0.579907,0.339925,2
P0671,diamond,4125.5,2270.0,0.437209,0.340075,2
P0672,circle,4640.0,2272.0,0.491734,0.340375,4
P0673,circle,5650.0,2275.0,0.598771,0.340824,2
P0674,circle,5392.0,2278.0,0.571429,0.341273,2
P0675,circle,5511.0,2281.0,0.58404,0.341723,2
P0676,circle,5452.0,2282.0,0.577787,0.341873,2
P0677,diamond,4105.5,2282.5,0.435089,0.341948,2
P0678,circle,4046.0,2287.0,0.428783,0.342622,2
P0679,circle,5966.5,2290.0,0.632312,0.343071,2
P0680,diamond,6006.0,2290.5,0.636499,0.343146,2
P0681,circle,5373.0,2291.0,0.569415,0.343221,2
P0682,circle,5670.0,2292.0,0.60089,0.343371,2
P0683,circle,5491.0,2293.0,0.58192,0.343521,2
P0684,circle,4026.0,2299.5,0.426664,0.344494,2
P0685,circle,5947.0,2303.0,0.630246,0.345019,2
P0686,circle,4125.5,2303.5,0.437209,0.345094,2
P0687,diamond,5986.0,2303.5,0.634379,0.345094,2
P0688,circle,5650.0,2304.5,0.598771,0.345243,2
P0689,circle,5472.0,2305.0,0.579907,0.345318,2
P0690,circle,4106.0,2316.0,0.435142,0.346966,2
P0691,circle,6006.0,2317.0,0.636499,0.347116,2
P0692,circle,5452.0,2318.0,0.577787,0.347266,2
P0693,diamond,6026.0,2318.0,0.638618,0.347266,2
P0694,circle,5392.0,2320.0,0.571429,0.347566,2
P0695,diamond,4046.5,2320.5,0.428836,0.34764,2
P0696,circle,5511.0,2322.0,0.58404,0.347865,2
P0697,circle,5670.0,2322.0,0.60089,0.347865,2
P0698,circle,5966.5,2326.0,0.632312,0.348464,2
P0699,circle,5986.0,2330.0,0.634379,0.349064,2
P0700,circle,5373.0,2332.0,0.569415,0.349363,2
P0701,diamond,4026.5,2333.0,0.426717,0.349513,2
P0702,circle,5650.0,2334.0,0.598771,0.349663,2
P0703,circle,5491.0,2335.0,0.58192,0.349813,2
P0704,circle,5947.0,2338.0,0.630246,0.350262,2
P0705,circle,4125.0,2345.0,0.437156,0.351311,2
P0706,circle,6026.0,2345.0,0.638618,0.351311,2
P0707,circle,5472.0,2347.0,0.579907,0.35161,2
P0708,circle,6006.0,2353.0,0.636499,0.352509,2
P0709,circle,4046.0,2354.0,0.428783,0.352659,2
P0710,circle,5392.0,2355.0,0.571429,0.352809,2
P0711,circle,4106.0,2357.5,0.435142,0.353184,2
P0712,circle,5511.0,2358.0,0.58404,0.353258,2
P0713,circle,5452.0,2359.0,0.577787,0.353408,2
P0714,circle,4026.5,2366.0,0.426717,0.354457,2
P0715,circle,5986.0,2366.0,0.634379,0.354457,2
P0716,circle,5966.5,2367.0,0.632312,0.354607,2
P0717,circle,5373.0,2368.0,0.569415,0.354757,2
P0718,circle,5491.0,2370.0,0.58192,0.355056,2
P0719,circle,5947.0,2380.0,0.630246,0.356554,2
P0720,circle,6026.0,2380.0,0.638618,0.356554,2
P0721,circle,4125.5,2381.0,0.437209,0.356704,2
P0722,circle,5472.0,2382.0,0.579907,0.356854,2
P0723,circle,6006.0,2389.0,0.636499,0.357903,2
P0724,circle,4106.0,2393.0,0.435142,0.358502,2
P0725,circle,5511.0,2393.0,0.58404,0.358502,2
P0726,circle,4046.0,2395.0,0.428783,0.358801,2
P0727,circle,5452.0,2395.0,0.577787,0.358801,2
P0728,circle,5392.0,2397.0,0.571429,0.359101,2
P0729,circle,5986.0,2401.0,0.634379,0.3597,2
P0730,circle,5966.5,2403.0,0.632312,0.36,2
P0731,circle,5491.0,2406.0,0.58192,0.360449,2
P0732,circle,4026.5,2408.0,0.426717,0.360749,2
P0733,circle,5373.0,2409.5,0.569415,0.360974,2
P0734,circle,5947.0,2416.0,0.630246,0.361948,2
P0735,circle,6026.0,2416.0,0.638618,0.361948,2
P0736,circle,5472.0,2418.0,0.579907,0.362247,2
P0737,diamond,3373.0,2421.5,0.357461,0.362772,2
P0738,circle,4125.0,2422.0,0.437156,0.362846,2
P0739,circle,5511.0,2423.0,0.58404,0.362996,2
P0740,circle,5452.0,2430.0,0.577787,0.364045,2
P0741,circle,6006.0,2430.0,0.636499,0.364045,2
P0742,circle,4046.0,2431.0,0.428783,0.364195,2
P0743,diamond,6046.0,2432.0,0.640738,0.364345,2
P0744,circle,5392.0,2433.0,0.571429,0.364494,2
P0745,diamond,3353.5,2434.0,0.355394,0.364644,2
P0746,circle,4106.0,2435.0,0.435142,0.364794,2
P0747,circle,5491.0,2436.0,0.58192,0.364944,2
P0748,circle,5986.0,2443.0,0.634379,0.365993,2
P0749,diamond,6065.5,2443.0,0.642804,0.365993,2
P0750,circle,4026.5,2443.5,0.426717,0.366067,2
P0751,circle,5966.5,2444.0,0.632312,0.366142,2
P0752,circle,5373.0,2445.0,0.569415,0.366292,2
P0753,circle,3373.0,2448.0,0.357461,0.366742,2
P0754,circle,5472.0,2448.0,0.579907,0.366742,2
P0755,circle,5947.0,2457.0,0.630246,0.36809,2
P0756,circle,6026.0,2457.0,0.638618,0.36809,2
P0757,circle,4125.5,2458.0,0.437209,0.36824,2
P0758,circle,6046.0,2459.0,0.640738,0.36839,2
P0759,circle,3353.0,2460.0,0.355341,0.368539,2
P0760,circle,5452.0,2460.0,0.577787,0.368539,2
P0761,circle,6006.0,2466.0,0.636499,0.369438,2
P0762,circle,5392.0,2468.0,0.571429,0.369738,2
P0763,circle,6065.5,2469.0,0.642804,0.369888,2
P0764,circle,4106.0,2470.0,0.435142,0.370037,2
P0765,diamond,3294.0,2471.5,0.349089,0.370262,2
P0766,circle,4046.0,2472.0,0.428783,0.370337,2
P0767,diamond,5966.5,2478.0,0.632312,0.371236,2
P0768,circle,5986.0,2478.0,0.634379,0.371236,2
P0769,diamond,5371.5,2481.5,0.569256,0.37176,2
P0770,circle,3373.0,2483.5,0.357461,0.37206,2
P0771,diamond,3274.0,2484.5,0.346969,0.37221,2
P0772,circle,4026.5,2485.0,0.426717,0.372285,2
P0773,diamond,6085.0,2488.0,0.644871,0.372734,2
P0774,circle,6046.0,2489.0,0.640738,0.372884,2
P0775,diamond,5946.5,2490.5,0.630193,0.373109,2
P0776,circle,6026.0,2493.0,0.638618,0.373483,2
P0777,circle,3353.0,2496.0,0.355341,0.373933,2
P0778,diamond,5397.5,2496.5,0.572011,0.374007,2
P0779,circle,3294.0,2498.0,0.349089,0.374232,2
P0780,diamond,5389.0,2498.5,0.571111,0.374307,2
P0781,circle,4125.5,2499.0,0.437209,0.374382,2
P0782,circle,6065.5,2499.0,0.642804,0.374382,2
P0783,diamond,5370.0,2506.5,0.569097,0.375506,2
P0784,circle,6006.0,2507.0,0.636499,0.375581,2
P0785,circle,4046.0,2508.0,0.428783,0.37573,2
P0786,circle,3274.0,2511.0,0.346969,0.37618,2
P0787,circle,5966.5,2511.0,0.632312,0.37618,2
P0788,circle,4106.0,2512.0,0.435142,0.37633,2
P0789,diamond,5374.0,2513.5,0.569521,0.376554,2
P0790,circle,6085.0,2514.5,0.644871,0.376704,2
P0791,diamond,3373.0,2517.5,0.357461,0.377154,2
P0792,diamond,5986.0,2518.25,0.634379,0.377266,2
P0793,diamond,4072.0,2518.5,0.431539,0.377303,1
P0794,diamond,4026.5,2519.0,0.426717,0.377378,2
P0795,diamond,5946.75,2521.25,0.630219,0.377715,2
P0796,diamond,6045.75,2521.25,0.640711,0.377715,2
P0797,circle,3353.0,2532.0,0.355341,0.379326,1
P0798,circle,3294.0,2534.0,0.349089,0.379625,1
P0799,circle,6026.0,2534.5,0.638618,0.3797,1
P0800,circle,4125.0,2535.0,0.437156,0.379775,1
P0801,circle,6065.5,2535.0,0.642804,0.379775,1
P0802,circle,6006.0,2543.0,0.636499,0.380974,1
P0803,circle,6085.0,2545.0,0.644871,0.381273,1
P0804,circle,3274.0,2546.5,0.346969,0.381498,1
P0805,circle,4106.0,2547.5,0.435142,0.381648,1
P0806,circle,4046.0,2549.5,0.428783,0.381948,1
P0807,circle,5966.5,2553.0,0.632312,0.382472,1
P0808,circle,5986.0,2555.5,0.634379,0.382846,1
P0809,diamond,6105.0,2555.5,0.64699,0.382846,1
P0810,circle,6046.0,2560.0,0.640738,0.383521,1
P0811,circle,3373.0,2561.0,0.357461,0.38367,1
P0812,circle,4026.5,2562.0,0.426717,0.38382,1
P0813,circle,5947.0,2565.0,0.630246,0.38427,1
P0814,circle,3294.0,2570.0,0.349089,0.385019,1
P0815,circle,6026.0,2570.0,0.638618,0.385019,1
P0816,circle,4125.5,2570.5,0.437209,0.385094,1
P0817,circle,6065.0,2570.5,0.642751,0.385094,1
P0818,circle,3353.0,2573.0,0.355341,0.385468,1
P0819,circle,6085.0,2580.0,0.644871,0.386517,1
P0820,circle,3274.0,2582.0,0.346969,0.386816,1
P0821,circle,6105.0,2582.0,0.64699,0.386816,1
P0822,circle,4106.0,2583.0,0.435142,0.386966,1
P0823,circle,6006.0,2584.5,0.636499,0.387191,1
P0824,circle,4046.0,2585.0,0.428783,0.387266,1
P0825,circle,5966.5,2588.0,0.632312,0.387715,1
P0826,diamond,6045.5,2593.5,0.640685,0.388539,1
P0827,circle,3373.0,2596.0,0.357461,0.388914,1
P0828,circle,5986.0,2597.0,0.634379,0.389064,1
P0829,circle,4026.5,2598.0,0.426717,0.389213,1
P0830,circle,4125.5,2600.0,0.437209,0.389513,1
P0831,circle,5947.0,2601.0,0.630246,0.389663,1
P0832,diamond,6065.5,2604.0,0.642804,0.390112,1
P0833,diamond,6125.0,2606.0,0.64911,0.390412,1
P0834,diamond,3353.0,2609.0,0.355341,0.390861,1
P0835,circle,3294.0,2611.0,0.349089,0.391161,1
P0836,circle,6026.0,2612.0,0.638618,0.391311,1
P0837,circle,6105.0,2612.0,0.64699,0.391311,1
P0838,circle,4106.0,2613.0,0.435142,0.391461,1
P0839,circle,6085.0,2616.0,0.644871,0.39191,1
P0840,diamond,6006.0,2618.0,0.636499,0.39221,1
P0841,circle,4046.0,2621.0,0.428783,0.392659,1
P0842,circle,3274.0,2624.0,0.346969,0.393109,1
P0843,circle,6046.0,2627.0,0.640738,0.393558,1
P0844,circle,5966.0,2630.0,0.632259,0.394007,1
P0845,diamond,5986.5,2630.5,0.634432,0.394082,1
P0846,circle,6125.0,2633.0,0.64911,0.394457,1
P0847,circle,4026.5,2633.5,0.426717,0.394532,1
P0848,circle,6065.5,2637.0,0.642804,0.395056,1
P0849,diamond,3374.0,2637.5,0.357567,0.395131,1
P0850,circle,5947.0,2642.5,0.630246,0.39588,1
P0851,diamond,6026.0,2645.0,0.638618,0.396255,1
P0852,diamond,3295.0,2647.0,0.349195,0.396554,1
P0853,circle,6105.0,2647.5,0.64699,0.396629,1
P0854,diamond,6085.5,2649.5,0.644924,0.396929,1
P0855,diamond,3356.5,2650.5,0.355712,0.397079,1
P0856,circle,4046.0,2651.0,0.428783,0.397154,1
P0857,circle,6006.0,2651.0,0.636499,0.397154,1
P0858,diamond,3274.0,2661.0,0.346969,0.398652,1
P0859,circle,6046.0,2662.5,0.640738,0.398876,1
P0860,circle,6125.0,2662.5,0.64911,0.398876,1
P0861,circle,4026.5,2663.0,0.426717,0.398951,1
P0862,circle,5986.0,2664.0,0.634379,0.399101,1
P0863,circle,5966.5,2665.5,0.632312,0.399326,1
P0864,circle,6065.5,2673.0,0.642804,0.400449,1
P0865,circle,3373.0,2673.5,0.357461,0.400524,1
P0866,circle,5947.0,2678.0,0.630246,0.401199,1
P0867,circle,6026.0,2678.5,0.638618,0.401273,1
P0868,circle,6085.0,2683.0,0.644871,0.401948,1
P0869,circle,6105.0,2683.0,0.64699,0.401948,1
P0870,circle,3353.0,2686.0,0.355341,0.402397,1
P0871,circle,6006.0,2687.0,0.636499,0.402547,1
P0872,circle,3294.0,2688.0,0.349089,0.402697,1
P0873,circle,6046.0,2698.0,0.640738,0.404195,1
P0874,circle,6125.0,2698.0,0.64911,0.404195,1
P0875,circle,5986.0,2699.5,0.634379,0.404419,1
P0876,circle,3274.0,2701.0,0.346969,0.404644,1
P0877,circle,5966.5,2707.0,0.632312,0.405543,1
P0878,circle,6065.5,2709.0,0.642804,0.405843,1
P0879,circle,6026.0,2714.0,0.638618,0.406592,1
P0880,circle,3373.0,2715.0,0.357461,0.406742,1
P0881,diamond,6105.0,2717.0,0.64699,0.407041,1
P0882,circle,6085.0,2718.0,0.644871,0.407191,1
P0883,circle,5947.0,2720.0,0.630246,0.407491,1
P0884,circle,6006.0,2722.5,0.636499,0.407865,1
P0885,circle,3294.0,2724.0,0.349089,0.40809,1
P0886,circle,3353.0,2727.5,0.355341,0.408614,1
P0887,circle,6046.0,2728.0,0.640738,0.408689,1
P0888,circle,6125.0,2734.0,0.64911,0.409588,1
P0889,circle,5986.0,2735.0,0.634379,0.409738,1
P0890,circle,3274.0,2736.0,0.346969,0.409888,1
P0891,circle,6065.5,2738.5,0.642804,0.410262,1
P0892,circle,5966.5,2743.0,0.632312,0.410936,1
P0893,diamond,3373.5,2748.5,0.357514,0.41176,1
P0894,circle,6026.0,2750.0,0.638618,0.411985,1
P0895,circle,6006.0,2752.0,0.636499,0.412285,1
P0896,circle,6085.0,2754.0,0.644871,0.412584,1
P0897,circle,5947.0,2755.0,0.630246,0.412734,1
P0898,circle,6046.0,2758.0,0.640738,0.413184,1
P0899,diamond,3353.5,2761.0,0.355394,0.413633,1
P0900,circle,3294.0,2765.0,0.349089,0.414232,1
P0901,circle,5986.0,2765.0,0.634379,0.414232,1
P0902,diamond,6125.0,2767.0,0.64911,0.414532,1
P0903,circle,6065.0,2768.0,0.642751,0.414682,1
P0904,circle,3274.0,2778.0,0.346969,0.41618,1
P0905,circle,5966.5,2778.0,0.632312,0.41618,1
P0906,circle,6026.0,2780.0,0.638618,0.416479,1
P0907,circle,3373.0,2782.0,0.357461,0.416779,1
P0908,circle,6006.0,2782.0,0.636499,0.416779,1
P0909,circle,6085.0,2784.0,0.644871,0.417079,1
P0910,circle,5947.0,2791.0,0.630246,0.418127,1
P0911,circle,3353.0,2794.0,0.355341,0.418577,1
P0912,circle,5986.0,2795.0,0.634379,0.418727,1
P0913,diamond,3294.0,2799.0,0.349089,0.419326,1
P0914,circle,5966.5,2808.0,0.632312,0.420674,1
P0915,circle,6026.0,2809.5,0.638618,0.420899,1
P0916,diamond,3274.5,2811.5,0.347022,0.421199,1
P0917,circle,6085.0,2814.0,0.644871,0.421573,1
P0918,circle,5947.0,2821.0,0.630246,0.422622,1
P0919,circle,3373.0,2823.0,0.357461,0.422921,1
P0920,diamond,6184.5,2825.5,0.655415,0.423296,1
P0921,circle,3294.0,2832.0,0.349089,0.42427,1
P0922,diamond,6164.5,2832.5,0.653296,0.424345,1
P0923,circle,3353.0,2836.0,0.355341,0.424869,1
P0924,circle,3274.0,2845.0,0.346969,0.426217,1
P0925,circle,6184.0,2854.0,0.655362,0.427566,1
P0926,circle,3373.0,2859.0,0.357461,0.428315,1
P0927,circle,6164.5,2861.0,0.653296,0.428614,1
P0928,circle,3353.0,2871.5,0.355341,0.430187,1
P0929,circle,3294.0,2874.0,0.349089,0.430562,1
P0930,circle,3274.0,2886.0,0.346969,0.43236,1
P0931,diamond,2641.0,2887.0,0.279886,0.432509,1
P0932,circle,6184.0,2890.0,0.655362,0.432959,1
P0933,circle,6164.0,2897.0,0.653243,0.434007,1
P0934,diamond,2621.0,2899.5,0.277766,0.434382,1
P0935,circle,3373.0,2900.0,0.357461,0.434457,1
P0936,circle,3294.0,2909.0,0.349089,0.435805,1
P0937,circle,3353.0,2913.0,0.355341,0.436404,1
P0938,circle,2641.0,2914.0,0.279886,0.436554,1
P0939,circle,3274.0,2922.0,0.346969,0.437753,1
P0940,circle,6184.0,2925.0,0.655362,0.438202,1
P0941,circle,2621.0,2926.0,0.277766,0.438352,1
P0942,circle,6164.5,2933.0,0.653296,0.439401,1
P0943,circle,3373.0,2936.0,0.357461,0.43985,1
P0944,diamond,2562.0,2937.0,0.271513,0.44,1
P0945,diamond,1339.0,2942.5,0.141903,0.440824,1
P0946,diamond,5828.0,2947.0,0.617635,0.441498,1
P0947,circle,2641.0,2949.0,0.279886,0.441798,1
P0948,circle,3353.0,2949.0,0.355341,0.441798,1
P0949,diamond,2542.0,2950.0,0.269394,0.441948,1
P0950,circle,3294.0,2951.0,0.349089,0.442097,1
P0951,diamond,5808.5,2954.0,0.615568,0.442547,1
P0952,circle,6184.0,2955.0,0.655362,0.442697,1
P0953,diamond,5828.0,2957.0,0.617635,0.442996,1
P0954,circle,2621.0,2962.0,0.277766,0.443745,1
P0955,circle,6164.0,2962.5,0.653243,0.44382,1
P0956,circle,3274.0,2963.0,0.346969,0.443895,1
P0957,circle,2562.0,2964.0,0.271513,0.444045,1
P0958,diamond,5808.5,2964.5,0.615568,0.44412,1
P0959,circle,2542.0,2977.0,0.269394,0.445993,1
P0960,circle,3373.0,2977.5,0.357461,0.446067,1
